NAME_ENGL,ISO3_CODE,total,value,pillar_num,commitment_num,note,group,group_value,country_url,row_id,x,y,pillar_num_cardinal,pillar_txt,commitment_num_cardinal,commitment_txt_cardinal,fx,fy
Malawi,MWI,53.326219375578,75.37,4,12,NA,Getting on track,On track,countries/mwi,91,3,75.66651696514339,4,Trust and resilience,12,Accountability Index,1,18
Malaysia,MYS,66.8574311593141,95,1,1,NA,On track,Leading,countries/mys,92,3,96.82716544903815,1,Connectivity and infrastructure,1,ICT Development Index,2,18
Malaysia,MYS,66.8574311593141,100,1,2,NA,On track,Leading,countries/mys,92,3,99.78474179469049,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,18
Malaysia,MYS,66.8574311593141,57.88366887113123,1,3,NA,On track,Getting on track,countries/mys,92,3,56.61983892461328,1,Connectivity and infrastructure,3,Network Readiness Index,2,18
Malaysia,MYS,66.8574311593141,60,2,4,NA,On track,Getting on track,countries/mys,92,3,60.65257789287716,2,Rights and freedoms,4,Freedom on the Net,2,18
Malaysia,MYS,66.8574311593141,53,2,5,NA,On track,Getting on track,countries/mys,92,3,52.70275437179953,2,Rights and freedoms,5,Freedom in the World,2,18
Malaysia,MYS,66.8574311593141,57.01023243565982,2,6,NA,On track,Getting on track,countries/mys,92,3,58.361870317840335,2,Rights and freedoms,6,Rule of Law Index,2,18
Malaysia,MYS,66.8574311593141,55.51330798479088,3,7,NA,On track,Getting on track,countries/mys,92,3,54.554434751032964,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,18
Malaysia,MYS,66.8574311593141,28.46,3,8,NA,On track,Off course,countries/mys,92,3,28.080446442626418,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,18
Malaysia,MYS,66.8574311593141,75.625,3,9,NA,On track,On track,countries/mys,92,3,76.16276300139725,3,Responsibility and sustainability,9,DTI Index,2,18
Malaysia,MYS,66.8574311593141,98.8219646201873,4,10,NA,On track,Leading,countries/mys,92,3,98.91905570173951,4,Trust and resilience,10,Global Cybersecurity Index,2,18
Malaysia,MYS,66.8574311593141,57,4,11,NA,On track,Getting on track,countries/mys,92,3,56.032030273228884,4,Trust and resilience,11,Overall Resilience,2,18
Malaysia,MYS,66.8574311593141,63.975,4,12,NA,On track,Getting on track,countries/mys,92,3,65.39884315747767,4,Trust and resilience,12,Accountability Index,2,18
Mali,MLI,42.7575445677441,40.4,1,1,NA,Off course,Off course,countries/mli,93,3,42.02758169323206,1,Connectivity and infrastructure,1,ICT Development Index,3,18
Mali,MLI,42.7575445677441,48.993208711875155,1,2,NA,Off course,Off course,countries/mli,93,3,48.54029100472249,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,18
Mali,MLI,42.7575445677441,30.81781863398515,1,3,NA,Off course,Off course,countries/mli,93,3,30.72322518448942,1,Connectivity and infrastructure,3,Network Readiness Index,3,18
Mali,MLI,42.7575445677441,NA,2,4,NA,Off course,NA,countries/mli,93,3,NA,2,Rights and freedoms,4,Freedom on the Net,3,18
Mali,MLI,42.7575445677441,24,2,5,NA,Off course,Off course,countries/mli,93,3,25.62098751310259,2,Rights and freedoms,5,Freedom in the World,3,18
Mali,MLI,42.7575445677441,39.38102503013204,2,6,NA,Off course,Off course,countries/mli,93,3,38.43577394619922,2,Rights and freedoms,6,Rule of Law Index,3,18
Mali,MLI,42.7575445677441,98.47908745247148,3,7,NA,Off course,Leading,countries/mli,93,3,96.57194396394513,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,18
Mali,MLI,42.7575445677441,0.7,3,8,NA,Off course,Off course,countries/mli,93,3,1.5685323316603899,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,18
Mali,MLI,42.7575445677441,69.79166666666667,3,9,NA,Off course,On track,countries/mli,93,3,69.54463788556556,3,Responsibility and sustainability,9,DTI Index,3,18
Mali,MLI,42.7575445677441,29.47018375005531,4,10,NA,Off course,Off course,countries/mli,93,3,30.08217556811827,4,Trust and resilience,10,Global Cybersecurity Index,3,18
Mali,MLI,42.7575445677441,34,4,11,NA,Off course,Off course,countries/mli,93,3,34.95862162671983,4,Trust and resilience,11,Overall Resilience,3,18
Mali,MLI,42.7575445677441,54.3,4,12,NA,Off course,Getting on track,countries/mli,93,3,52.31594358962029,4,Trust and resilience,12,Accountability Index,3,18
Malta,MLT,77.3100558005379,93.5,1,1,NA,On track,Leading,countries/mlt,94,3,94.05648750718683,1,Connectivity and infrastructure,1,ICT Development Index,4,18
Malta,MLT,77.3100558005379,100,1,2,NA,On track,Leading,countries/mlt,94,3,99.91231927834451,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,18
Malta,MLT,77.3100558005379,59.74967768518437,1,3,NA,On track,Getting on track,countries/mlt,94,3,58.25386357968856,1,Connectivity and infrastructure,3,Network Readiness Index,4,18
Malta,MLT,77.3100558005379,NA,2,4,NA,On track,NA,countries/mlt,94,3,NA,2,Rights and freedoms,4,Freedom on the Net,4,18
Malta,MLT,77.3100558005379,87,2,5,NA,On track,Leading,countries/mlt,94,3,85.7384228259325,2,Rights and freedoms,5,Freedom in the World,4,18
Malta,MLT,77.3100558005379,67.1409541394388,2,6,NA,On track,On track,countries/mlt,94,3,65.47948842847848,2,Rights and freedoms,6,Rule of Law Index,4,18
Malta,MLT,77.3100558005379,48.28897338403042,3,7,NA,On track,Off course,countries/mlt,94,3,47.8113471152785,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,18
Malta,MLT,77.3100558005379,NA,3,8,NA,On track,NA,countries/mlt,94,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,18
Malta,MLT,77.3100558005379,88.125,3,9,NA,On track,Leading,countries/mlt,94,3,87.04879414383322,3,Responsibility and sustainability,9,DTI Index,4,18
Malta,MLT,77.3100558005379,93.41595279672603,4,10,NA,On track,Leading,countries/mlt,94,3,95.15748196901242,4,Trust and resilience,10,Global Cybersecurity Index,4,18
Malta,MLT,77.3100558005379,55,4,11,NA,On track,Getting on track,countries/mlt,94,3,56.43736600410193,4,Trust and resilience,11,Overall Resilience,4,18
Malta,MLT,77.3100558005379,80.88,4,12,NA,On track,Leading,countries/mlt,94,3,80.92838472325354,4,Trust and resilience,12,Accountability Index,4,18
Mauritania,MRT,47.910679963335,55.5,1,1,NA,Off course,Getting on track,countries/mrt,95,3,55.129162069410086,1,Connectivity and infrastructure,1,ICT Development Index,0,19
Mauritania,MRT,47.910679963335,35.17964413483915,1,2,NA,Off course,Off course,countries/mrt,95,3,35.788293239672754,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,19
Mauritania,MRT,47.910679963335,27.15829610514385,1,3,NA,Off course,Off course,countries/mrt,95,3,26.147575632361,1,Connectivity and infrastructure,3,Network Readiness Index,0,19
Mauritania,MRT,47.910679963335,NA,2,4,NA,Off course,NA,countries/mrt,95,3,NA,2,Rights and freedoms,4,Freedom on the Net,0,19
Mauritania,MRT,47.910679963335,39,2,5,NA,Off course,Off course,countries/mrt,95,3,40.0460302606225,2,Rights and freedoms,5,Freedom in the World,0,19
Mauritania,MRT,47.910679963335,36.36400444335136,2,6,NA,Off course,Off course,countries/mrt,95,3,35.17201034161094,2,Rights and freedoms,6,Rule of Law Index,0,19
Mauritania,MRT,47.910679963335,91.63498098859316,3,7,NA,Off course,Leading,countries/mrt,95,3,91.81055138716226,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,19
Mauritania,MRT,47.910679963335,NA,3,8,NA,Off course,NA,countries/mrt,95,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,19
Mauritania,MRT,47.910679963335,64.79166666666667,3,9,NA,Off course,Getting on track,countries/mrt,95,3,64.44729217855881,3,Responsibility and sustainability,9,DTI Index,0,19
Mauritania,MRT,47.910679963335,39.32820729475588,4,10,NA,Off course,Off course,countries/mrt,95,3,39.97965955112249,4,Trust and resilience,10,Global Cybersecurity Index,0,19
Mauritania,MRT,47.910679963335,32,4,11,NA,Off course,Off course,countries/mrt,95,3,30.09577165544033,4,Trust and resilience,11,Overall Resilience,0,19
Mauritania,MRT,47.910679963335,58.15,4,12,NA,Off course,Getting on track,countries/mrt,95,3,56.8086697017774,4,Trust and resilience,12,Accountability Index,0,19
Mauritius,MUS,62.542153991038,84.2,1,1,NA,Getting on track,Leading,countries/mus,96,3,84.10317976754159,1,Connectivity and infrastructure,1,ICT Development Index,1,19
Mauritius,MUS,62.542153991038,52.27208343493193,1,2,NA,Getting on track,Getting on track,countries/mus,96,3,52.5479022680819,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,19
Mauritius,MUS,62.542153991038,51.16567943985629,1,3,NA,Getting on track,Getting on track,countries/mus,96,3,51.69622764079887,1,Connectivity and infrastructure,3,Network Readiness Index,1,19
Mauritius,MUS,62.542153991038,NA,2,4,NA,Getting on track,NA,countries/mus,96,3,NA,2,Rights and freedoms,4,Freedom on the Net,1,19
Mauritius,MUS,62.542153991038,86,2,5,NA,Getting on track,Leading,countries/mus,96,3,84.14574387762696,2,Rights and freedoms,5,Freedom in the World,1,19
Mauritius,MUS,62.542153991038,60.32989490495695,2,6,NA,Getting on track,Getting on track,countries/mus,96,3,58.393320073351994,2,Rights and freedoms,6,Rule of Law Index,1,19
Mauritius,MUS,62.542153991038,55.893536121673,3,7,NA,Getting on track,Getting on track,countries/mus,96,3,57.830739273778214,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,19
Mauritius,MUS,62.542153991038,6.29,3,8,NA,Getting on track,Off course,countries/mus,96,3,7.167862123772502,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,19
Mauritius,MUS,62.542153991038,69.6875,3,9,NA,Getting on track,On track,countries/mus,96,3,67.96827765461057,3,Responsibility and sustainability,9,DTI Index,1,19
Mauritius,MUS,62.542153991038,100,4,10,NA,Getting on track,Leading,countries/mus,96,3,101.30140849296004,4,Trust and resilience,10,Global Cybersecurity Index,1,19
Mauritius,MUS,62.542153991038,52,4,11,NA,Getting on track,Getting on track,countries/mus,96,3,50.087636053562164,4,Trust and resilience,11,Overall Resilience,1,19
Mauritius,MUS,62.542153991038,70.125,4,12,NA,Getting on track,On track,countries/mus,96,3,71.72612828295678,4,Trust and resilience,12,Accountability Index,1,19
Mexico,MEX,62.4906331801282,80.7,1,1,NA,Getting on track,Leading,countries/mex,97,3,81.74841393884272,1,Connectivity and infrastructure,1,ICT Development Index,2,19
Mexico,MEX,62.4906331801282,100,1,2,NA,Getting on track,Leading,countries/mex,97,3,98.41018731333315,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,19
Mexico,MEX,62.4906331801282,50.32495865083972,1,3,NA,Getting on track,Getting on track,countries/mex,97,3,48.76291300959626,1,Connectivity and infrastructure,3,Network Readiness Index,2,19
Mexico,MEX,62.4906331801282,61,2,4,NA,Getting on track,Getting on track,countries/mex,97,3,59.995881772600114,2,Rights and freedoms,4,Freedom on the Net,2,19
Mexico,MEX,62.4906331801282,59,2,5,NA,Getting on track,Getting on track,countries/mex,97,3,60.744982389733195,2,Rights and freedoms,5,Freedom in the World,2,19
Mexico,MEX,62.4906331801282,41.47534014934305,2,6,NA,Getting on track,Off course,countries/mex,97,3,40.00556329169873,2,Rights and freedoms,6,Rule of Law Index,2,19
Mexico,MEX,62.4906331801282,57.03422053231939,3,7,NA,Getting on track,Getting on track,countries/mex,97,3,55.85371697767719,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,19
Mexico,MEX,62.4906331801282,15.77,3,8,NA,Getting on track,Off course,countries/mex,97,3,15.691282052993774,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,19
Mexico,MEX,62.4906331801282,84.27083333333334,3,9,NA,Getting on track,Leading,countries/mex,97,3,82.96522662167749,3,Responsibility and sustainability,9,DTI Index,2,19
Mexico,MEX,62.4906331801282,85.76224549570306,4,10,NA,Getting on track,Leading,countries/mex,97,3,84.37294971374048,4,Trust and resilience,10,Global Cybersecurity Index,2,19
Mexico,MEX,62.4906331801282,47,4,11,NA,Getting on track,Off course,countries/mex,97,3,47.694265198893845,4,Trust and resilience,11,Overall Resilience,2,19
Mexico,MEX,62.4906331801282,67.55,4,12,NA,Getting on track,On track,countries/mex,97,3,69.28316962923854,4,Trust and resilience,12,Accountability Index,2,19
Moldova,MDA,62.902827232575,78.3,1,1,NA,Getting on track,On track,countries/mda,98,3,79.44524616207927,1,Connectivity and infrastructure,1,ICT Development Index,3,19
Moldova,MDA,62.902827232575,100,1,2,NA,Getting on track,Leading,countries/mda,98,3,100.5220125745982,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,19
Moldova,MDA,62.902827232575,48.11489219289344,1,3,NA,Getting on track,Off course,countries/mda,98,3,46.39520141273808,1,Connectivity and infrastructure,3,Network Readiness Index,3,19
Moldova,MDA,62.902827232575,NA,2,4,NA,Getting on track,NA,countries/mda,98,3,NA,2,Rights and freedoms,4,Freedom on the Net,3,19
Moldova,MDA,62.902827232575,60,2,5,NA,Getting on track,Getting on track,countries/mda,98,3,58.117720684967935,2,Rights and freedoms,5,Freedom in the World,3,19
Moldova,MDA,62.902827232575,53.64899283640641,2,6,NA,Getting on track,Getting on track,countries/mda,98,3,53.41732660860377,2,Rights and freedoms,6,Rule of Law Index,3,19
Moldova,MDA,62.902827232575,76.04562737642586,3,7,NA,Getting on track,On track,countries/mda,98,3,77.38150248246997,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,19
Moldova,MDA,62.902827232575,12.99,3,8,NA,Getting on track,Off course,countries/mda,98,3,11.705317049995065,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,19
Moldova,MDA,62.902827232575,NA,3,9,NA,Getting on track,NA,countries/mda,98,3,NA,3,Responsibility and sustainability,9,DTI Index,3,19
Moldova,MDA,62.902827232575,65.2537599200252,4,10,NA,Getting on track,On track,countries/mda,98,3,66.78078325873796,4,Trust and resilience,10,Global Cybersecurity Index,3,19
Moldova,MDA,62.902827232575,53,4,11,NA,Getting on track,Getting on track,countries/mda,98,3,54.6915492946282,4,Trust and resilience,11,Overall Resilience,3,19
Moldova,MDA,62.902827232575,81.675,4,12,NA,Getting on track,Leading,countries/mda,98,3,79.95506432391703,4,Trust and resilience,12,Accountability Index,3,19
Mongolia,MNG,63.3836126244749,87,1,1,NA,Getting on track,Leading,countries/mng,99,3,85.47782236058265,1,Connectivity and infrastructure,1,ICT Development Index,4,19
Mongolia,MNG,63.3836126244749,100,1,2,NA,Getting on track,Leading,countries/mng,99,3,101.24013601336628,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,19
Mongolia,MNG,63.3836126244749,43.88138290484002,1,3,NA,Getting on track,Off course,countries/mng,99,3,45.182084475537145,1,Connectivity and infrastructure,3,Network Readiness Index,4,19
Mongolia,MNG,63.3836126244749,NA,2,4,NA,Getting on track,NA,countries/mng,99,3,NA,2,Rights and freedoms,4,Freedom on the Net,4,19
Mongolia,MNG,63.3836126244749,84,2,5,NA,Getting on track,Leading,countries/mng,99,3,84.83829812519252,2,Rights and freedoms,5,Freedom in the World,4,19
Mongolia,MNG,63.3836126244749,53.43593964528623,2,6,NA,Getting on track,Getting on track,countries/mng,99,3,52.14896814607415,2,Rights and freedoms,6,Rule of Law Index,4,19
Mongolia,MNG,63.3836126244749,79.46768060836501,3,7,NA,Getting on track,Leading,countries/mng,99,3,81.36004231262513,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,19
Mongolia,MNG,63.3836126244749,9.11,3,8,NA,Getting on track,Off course,countries/mng,99,3,7.293086081407964,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,19
Mongolia,MNG,63.3836126244749,NA,3,9,NA,Getting on track,NA,countries/mng,99,3,NA,3,Responsibility and sustainability,9,DTI Index,4,19
Mongolia,MNG,63.3836126244749,56.36612308625787,4,10,NA,Getting on track,Getting on track,countries/mng,99,3,56.79903365340739,4,Trust and resilience,10,Global Cybersecurity Index,4,19
Mongolia,MNG,63.3836126244749,51,4,11,NA,Getting on track,Getting on track,countries/mng,99,3,51.33531272225082,4,Trust and resilience,11,Overall Resilience,4,19
Mongolia,MNG,63.3836126244749,69.575,4,12,NA,Getting on track,On track,countries/mng,99,3,70.83810379710049,4,Trust and resilience,12,Accountability Index,4,19
Montenegro,MNE,63.0004261224106,87.9,1,1,NA,Getting on track,Leading,countries/mne,100,3,88.04245515968651,1,Connectivity and infrastructure,1,ICT Development Index,0,20
Montenegro,MNE,63.0004261224106,100,1,2,NA,Getting on track,Leading,countries/mne,100,3,100.8817942244932,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,20
Montenegro,MNE,63.0004261224106,49.58420746483172,1,3,NA,Getting on track,Off course,countries/mne,100,3,48.48934966501112,1,Connectivity and infrastructure,3,Network Readiness Index,0,20
Montenegro,MNE,63.0004261224106,NA,2,4,NA,Getting on track,NA,countries/mne,100,3,NA,2,Rights and freedoms,4,Freedom on the Net,0,20
Montenegro,MNE,63.0004261224106,69,2,5,NA,Getting on track,On track,countries/mne,100,3,67.43013440165669,2,Rights and freedoms,5,Freedom in the World,0,20
Montenegro,MNE,63.0004261224106,56.88305799274321,2,6,NA,Getting on track,Getting on track,countries/mne,100,3,57.07754897310014,2,Rights and freedoms,6,Rule of Law Index,0,20
Montenegro,MNE,63.0004261224106,52.47148288973384,3,7,NA,Getting on track,Getting on track,countries/mne,100,3,50.72030937486105,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,20
Montenegro,MNE,63.0004261224106,14.84,3,8,NA,Getting on track,Off course,countries/mne,100,3,14.123716690726578,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,20
Montenegro,MNE,63.0004261224106,NA,3,9,NA,Getting on track,NA,countries/mne,100,3,NA,3,Responsibility and sustainability,9,DTI Index,0,20
Montenegro,MNE,63.0004261224106,74.82551287679786,4,10,NA,Getting on track,On track,countries/mne,100,3,73.38112921646649,4,Trust and resilience,10,Global Cybersecurity Index,0,20
Montenegro,MNE,63.0004261224106,51,4,11,NA,Getting on track,Getting on track,countries/mne,100,3,49.87908965162933,4,Trust and resilience,11,Overall Resilience,0,20
Montenegro,MNE,63.0004261224106,73.5,4,12,NA,Getting on track,On track,countries/mne,100,3,72.59899617172778,4,Trust and resilience,12,Accountability Index,0,20
Morocco,MAR,61.6677647227986,86.8,1,1,NA,Getting on track,Leading,countries/mar,101,3,84.8423544710502,1,Connectivity and infrastructure,1,ICT Development Index,1,20
Morocco,MAR,61.6677647227986,100,1,2,NA,Getting on track,Leading,countries/mar,101,3,98.10733898263425,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,20
